generation,pair,round_actions,payoffs,reasoning_A,reasoning_B,score_A,score_B
10,Agent_7-Agent_2,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,25,38
10,Agent_7-Agent_3,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,25,42
10,Agent_7-Agent_4,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,25,30
10,Agent_7-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,28,30
10,Agent_7-Agent_6,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,29,51
10,Agent_7-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,34,34
10,Agent_7-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Suspicious Tit-for-Tat: mirroring opponent's move,35,19
10,Agent_8-Agent_1,D-C,5-0,Suspicious Tit-for-Tat: mirroring opponent's move,Contrite Tit-for-Tat: apologizing for unintended defection,24,24
10,Agent_8-Agent_2,D-C,5-0,Suspicious Tit-for-Tat: mirroring opponent's move,Generous Tit-for-Tat: forgiving defection,29,38
10,Agent_8-Agent_3,D-D,1-1,Suspicious Tit-for-Tat: mirroring opponent's move,Generous Tit-for-Tat: mirroring last move,30,43
10,Agent_8-Agent_4,D-C,5-0,Suspicious Tit-for-Tat: mirroring opponent's move,Generous Tit-for-Tat: forgiving defection,35,30
10,Agent_8-Agent_5,D-C,5-0,Suspicious Tit-for-Tat: mirroring opponent's move,Generous Tit-for-Tat: forgiving defection,40,30
10,Agent_8-Agent_6,D-D,1-1,Suspicious Tit-for-Tat: mirroring opponent's move,Contrite Tit-for-Tat: mirroring opponent's last move,41,52
10,Agent_8-Agent_7,D-D,1-1,Suspicious Tit-for-Tat: mirroring opponent's move,Generous Tit-for-Tat: mirroring last move,42,36
10,Agent_8-Agent_8,D-D,1-1,Suspicious Tit-for-Tat: mirroring opponent's move,Suspicious Tit-for-Tat: mirroring opponent's move,44,44
